"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.229292992E1,-1.864453416E-1,3.344314992E-2,1.988901168E-1,2.746590400E-1
1.230286092E1,-1.081261271E-1,5.470801145E-2,9.716902971E-2,1.553256135E-1
1.231279092E1,-2.511591084E-2,9.391505420E-3,8.658498466E-2,9.064198211E-2
1.232272092E1,4.988698214E-3,-1.554716170E-2,1.356501406E-1,1.366292868E-1
1.233265192E1,3.132587314E-2,-4.133133620E-2,8.081202865E-2,9.602173532E-2
1.234258192E1,1.321631536E-2,-3.544289768E-3,3.412025750E-2,3.676173219E-2
1.235251292E1,-8.984100670E-3,2.746788025E-2,2.681708515E-2,3.942530363E-2
1.236244292E1,6.906073317E-3,4.710458457E-2,3.765840769E-2,6.070165901E-2
1.237237392E1,-1.630079471E-2,6.163550019E-3,-2.317953229E-2,2.899993059E-2
1.238230392E1,-7.417836249E-2,-6.072274983E-2,-6.101686478E-2,1.136342360E-1
1.239223392E1,-1.191463745E-1,-8.966120481E-2,-1.894790232E-2,1.503130507E-1
1.240216492E1,-1.131421611E-1,-7.053408533E-2,3.746603429E-2,1.384915504E-1
1.241209492E1,-1.150419214E-1,-3.365803510E-2,1.482719404E-1,1.906622021E-1
1.242202592E1,-8.411190480E-2,5.243782997E-3,1.923716408E-1,2.100218036E-1
1.243195592E1,4.569160491E-2,-1.542553961E-2,8.433614552E-2,9.715068437E-2
1.244188692E1,4.591453001E-2,-3.725027204E-2,-1.822927952E-2,6.187110363E-2
1.245181692E1,1.740643010E-2,-6.354198486E-2,-7.245869637E-2,9.793278474E-2
1.246174792E1,-1.906660080E-2,-7.208067387E-2,-6.851357996E-2,1.012584290E-1
1.247167792E1,-1.238940943E-1,-6.890154272E-2,-5.078248322E-2,1.505856228E-1
1.248160792E1,-1.702043346E-1,-6.705031425E-2,-4.623919666E-2,1.886884296E-1
1.249153892E1,-1.302019244E-1,-5.413059890E-2,7.727095485E-2,1.607901219E-1
1.250146892E1,-2.113416895E-1,-2.493837476E-2,3.681898141E-1,4.252657657E-1
1.251139992E1,-3.041975936E-1,2.674779564E-2,4.579404813E-1,5.504190267E-1
1.252132992E1,-8.144418575E-2,4.775421023E-3,2.284314197E-1,2.425631331E-1
1.253126092E1,4.897013873E-2,-3.193866134E-2,1.106673270E-1,1.251615350E-1
1.254119092E1,-6.431447513E-2,-5.616396815E-2,5.539476693E-2,1.017807606E-1
1.255112092E1,-3.852796175E-2,-1.076048478E-1,-2.144349396E-2,1.162885659E-1
1.256105192E1,3.208520718E-2,-8.461037993E-2,8.521147370E-2,1.242955034E-1
1.257098192E1,3.924358785E-3,-5.581985950E-2,1.549406898E-1,1.647357723E-1
1.258091292E1,-9.154532388E-2,-3.730465114E-2,1.845322788E-2,1.005619458E-1
1.259084292E1,-1.016357177E-1,-5.395956784E-2,-2.467834908E-1,2.722931240E-1
1.260077392E1,1.572192767E-1,-2.485996360E-1,-1.794894646E0,1.818836570E0
1.261070392E1,-1.617836863E-2,-7.060776025E-2,6.441871637E-1,6.482470959E-1
1.262063492E1,-4.363545346E-1,1.783927023E-2,1.206459514E0,1.283069787E0
1.263056492E1,-2.489604823E-1,3.249318203E-1,8.029010618E-1,9.012281202E-1
1.264049492E1,6.115515143E-2,5.805130318E-1,1.053850109E0,1.204713819E0
1.265042592E1,-2.169046573E-2,2.183423415E-1,5.517894620E-1,5.938143352E-1
